Property_ID,Location,Property_Type,Bedrooms,Bathrooms,Area_sqm,Developer,Status,Price_EGP,Sale_Date
20562,Downtown Cairo,Studio,5,2,496,Developer_7,Sold,32270692.47,2024-04-08
20563,Zayed City,Villa,3,4,229,Developer_8,Sold,23805576.03,2024-01-15
20564,Nasr City,Studio,5,1,140,Developer_1,Available,5135770.9,2024-07-14
20565,Zayed City,Commercial Office,3,4,184,Developer_6,Sold,11896613.24,2024-02-19
20566,New Cairo,Duplex,5,1,310,Developer_3,Sold,14786266.6,2024-05-20
20567,New Cairo,Apartment,2,4,103,Developer_8,Sold,5689493.0,2024-05-10
20568,Heliopolis,Apartment,1,2,170,Developer_3,Sold,6419338.83,2024-07-12
20569,Zayed City,Studio,3,4,224,Developer_5,Sold,11433800.19,2024-06-12
20570,Nasr City,Villa,4,3,295,Developer_4,Sold,25927130.79,2024-08-23
20571,New Cairo,Commercial Office,4,1,214,Developer_7,Sold,15871110.16,2024-04-15
20572,New Cairo,Studio,3,1,224,Developer_7,Sold,12833375.34,2024-09-14
20573,Maadi,Commercial Office,2,4,207,Developer_9,Available,12292537.88,2024-04-02
20574,Heliopolis,Commercial Office,3,4,321,Developer_3,Sold,18789393.32,2024-03-28
20575,Downtown Cairo,Retail Space,5,3,389,Developer_6,Sold,38212845.08,2024-02-13
20576,6th October City,Apartment,1,3,156,Developer_9,Available,8063117.78,2024-03-01
20577,Downtown Cairo,Duplex,2,2,117,Developer_6,Sold,6684999.8,2024-04-16
20578,Downtown Cairo,Duplex,1,4,385,Developer_2,Sold,22810609.35,2024-04-22
20579,New Cairo,Villa,4,3,343,Developer_9,Sold,40663002.04,2024-05-09
20580,Nasr City,Duplex,1,1,439,Developer_2,Sold,17189369.79,2024-03-25
20581,Nasr City,Studio,1,2,260,Developer_2,Sold,10998030.07,2024-03-21
20582,Maadi,Apartment,3,3,479,Developer_6,Sold,21343300.18,2024-11-22
20583,Nasr City,Apartment,4,2,193,Developer_3,Sold,8349701.51,2024-01-10
20584,Maadi,Commercial Office,1,4,113,Developer_7,Sold,6417486.77,2024-08-26
20585,New Cairo,Studio,5,3,266,Developer_3,Sold,16507535.01,2024-10-17
20586,New Cairo,Studio,1,4,396,Developer_3,Sold,22558114.29,2024-03-19
20587,Downtown Cairo,Commercial Office,3,1,364,Developer_10,Sold,27318317.22,2024-10-17
20588,New Cairo,Retail Space,2,1,395,Developer_10,Sold,30119457.77,2024-04-24
20589,New Cairo,Retail Space,2,4,440,Developer_4,Available,32892904.7,2024-08-03
20590,6th October City,Commercial Office,2,4,329,Developer_8,Sold,20948866.81,2024-04-29
20591,Heliopolis,Apartment,5,2,206,Developer_5,Sold,7698940.76,2024-07-21
20592,Downtown Cairo,Studio,1,2,106,Developer_3,Sold,6310604.36,2024-07-26
20593,Downtown Cairo,Duplex,4,2,315,Developer_8,Sold,16400378.16,2024-06-30
20594,Heliopolis,Duplex,1,2,272,Developer_1,Sold,12537594.16,2024-11-30
20595,6th October City,Apartment,2,4,339,Developer_9,Sold,16635368.38,2024-01-24
20596,New Cairo,Duplex,2,3,491,Developer_6,Available,29824159.52,2024-06-28
20597,Nasr City,Duplex,4,2,375,Developer_4,Sold,15271656.01,2024-09-22
20598,Maadi,Studio,1,3,154,Developer_6,Sold,6859304.87,2024-04-05
20599,Downtown Cairo,Studio,2,4,335,Developer_2,Sold,18691643.5,2024-04-09
20600,Heliopolis,Villa,4,2,162,Developer_4,Sold,13727821.78,2024-04-06
20601,Zayed City,Studio,3,3,457,Developer_8,Sold,23261382.09,2024-09-03
20602,Maadi,Villa,2,3,411,Developer_6,Sold,39795013.95,2024-03-11
20603,Zayed City,Retail Space,3,2,260,Developer_3,Sold,19724664.79,2024-06-11
20604,Zayed City,Studio,1,4,247,Developer_2,Sold,11797549.09,2024-01-01
20605,Downtown Cairo,Commercial Office,5,2,192,Developer_1,Sold,18622724.84,2024-07-30
20606,New Cairo,Studio,1,3,413,Developer_1,Available,21801880.77,2024-08-11
20607,Zayed City,Villa,5,3,409,Developer_10,Sold,49615856.88,2024-10-20
20608,New Cairo,Duplex,4,4,307,Developer_4,Sold,13921730.69,2024-03-08
20609,6th October City,Studio,5,1,217,Developer_9,Sold,9815302.42,2024-05-31
20610,Nasr City,Duplex,4,3,64,Developer_5,Sold,2600464.38,2024-03-21
20611,Zayed City,Duplex,2,2,71,Developer_6,Available,3531591.11,2024-04-25
20612,Downtown Cairo,Studio,1,1,452,Developer_3,Sold,23171058.77,2024-09-30
20613,Nasr City,Studio,4,4,227,Developer_8,Sold,7765127.05,2024-10-02
20614,New Cairo,Commercial Office,1,3,264,Developer_4,Sold,19108720.86,2024-01-31
20615,Zayed City,Retail Space,1,1,149,Developer_8,Sold,10507821.84,2024-10-21
20616,Maadi,Villa,4,2,435,Developer_1,Sold,37607231.18,2024-03-31
20617,Downtown Cairo,Studio,4,2,266,Developer_5,Available,16476888.1,2024-07-25
20618,6th October City,Duplex,5,3,329,Developer_5,Available,15092004.55,2024-10-03
20619,Heliopolis,Duplex,2,2,107,Developer_7,Sold,4697860.42,2024-02-15
20620,6th October City,Studio,2,1,324,Developer_4,Sold,15421986.31,2024-09-03
20621,Zayed City,Villa,3,4,118,Developer_7,Sold,15182925.31,2024-09-05
20622,Downtown Cairo,Retail Space,5,1,378,Developer_3,Available,31676688.45,2024-02-21
20623,6th October City,Duplex,5,3,446,Developer_1,Sold,19264065.66,2024-05-22
20624,Heliopolis,Retail Space,1,3,441,Developer_8,Sold,29916884.07,2024-05-24
20625,Maadi,Retail Space,1,2,397,Developer_3,Sold,25237789.14,2024-09-29
20626,Nasr City,Commercial Office,4,1,68,Developer_8,Available,3620842.39,2024-01-20
20627,Maadi,Duplex,3,1,246,Developer_9,Sold,9139356.51,2024-07-03
20628,6th October City,Villa,1,4,70,Developer_10,Sold,7255601.46,2024-05-01
20629,Heliopolis,Apartment,5,4,402,Developer_10,Sold,16574992.43,2024-11-22
20630,Nasr City,Commercial Office,3,3,282,Developer_7,Sold,14314787.42,2024-11-09
20631,Downtown Cairo,Commercial Office,5,2,267,Developer_10,Sold,22808932.22,2024-01-08
20632,Heliopolis,Apartment,5,3,274,Developer_7,Available,11659521.4,2024-09-18
20633,Maadi,Commercial Office,5,1,372,Developer_6,Sold,21759781.93,2024-09-29
20634,New Cairo,Commercial Office,2,2,318,Developer_3,Sold,26004762.77,2024-02-12
20635,New Cairo,Commercial Office,5,1,410,Developer_2,Sold,29088252.8,2024-01-12
20636,Nasr City,Duplex,2,2,394,Developer_3,Sold,16423774.34,2024-11-01
20637,Nasr City,Duplex,1,1,52,Developer_4,Sold,2050163.7,2024-07-03
20638,Nasr City,Studio,5,3,133,Developer_7,Sold,4785609.63,2024-03-10
20639,New Cairo,Studio,4,2,123,Developer_4,Sold,6873227.67,2024-04-27
20640,Maadi,Duplex,4,3,439,Developer_6,Sold,16544737.91,2024-11-02
20641,Nasr City,Commercial Office,2,4,308,Developer_4,Sold,18704229.01,2024-01-26
20642,New Cairo,Villa,2,2,303,Developer_10,Sold,34449213.69,2024-01-01
20643,Nasr City,Apartment,3,4,155,Developer_8,Sold,6554727.75,2024-08-21
20644,Nasr City,Studio,5,4,408,Developer_8,Sold,17233099.83,2024-09-04
20645,Heliopolis,Commercial Office,5,3,173,Developer_2,Sold,9542486.82,2024-10-17
20646,Nasr City,Studio,5,4,420,Developer_2,Sold,17392580.92,2024-04-10
20647,New Cairo,Retail Space,5,4,64,Developer_4,Sold,5218424.17,2024-06-04
20648,Maadi,Villa,3,3,153,Developer_8,Sold,13350596.41,2024-02-04
20649,New Cairo,Retail Space,1,2,167,Developer_5,Sold,12725607.16,2024-01-26
20650,New Cairo,Commercial Office,2,3,315,Developer_10,Sold,22210028.31,2024-02-07
20651,Nasr City,Duplex,2,4,112,Developer_4,Sold,4358713.53,2024-05-30
20652,Heliopolis,Villa,4,2,150,Developer_10,Sold,14662220.3,2024-02-19
20653,Zayed City,Studio,5,1,454,Developer_4,Sold,21734667.35,2024-07-28
20654,Downtown Cairo,Commercial Office,2,4,383,Developer_7,Sold,35322438.41,2024-09-20
20655,Zayed City,Retail Space,4,2,249,Developer_3,Sold,18336731.64,2024-05-02
20656,Zayed City,Commercial Office,3,1,148,Developer_2,Available,9543276.36,2024-06-17
20657,New Cairo,Apartment,4,1,487,Developer_1,Sold,26780463.52,2024-03-23
20658,Nasr City,Apartment,5,4,438,Developer_5,Available,17699403.34,2024-06-22
20659,Downtown Cairo,Retail Space,4,2,466,Developer_1,Sold,40983250.4,2024-10-31
20660,Zayed City,Apartment,5,1,470,Developer_10,Sold,21874978.2,2024-09-30
20661,6th October City,Duplex,3,3,84,Developer_5,Sold,3793919.32,2024-01-27
20662,6th October City,Commercial Office,3,1,109,Developer_6,Available,7141808.04,2024-09-24
20663,6th October City,Commercial Office,3,2,484,Developer_8,Sold,30905896.55,2024-03-08
20664,Maadi,Studio,4,3,444,Developer_9,Sold,19823950.09,2024-06-15
20665,Nasr City,Duplex,5,4,142,Developer_1,Sold,4664814.92,2024-06-06
20666,New Cairo,Apartment,2,3,323,Developer_1,Sold,18210681.1,2024-05-30
20667,New Cairo,Commercial Office,5,2,492,Developer_8,Sold,34974189.85,2024-01-14
20668,Nasr City,Apartment,4,2,86,Developer_5,Sold,3107000.24,2024-12-14
20669,Heliopolis,Villa,3,1,105,Developer_8,Sold,9350635.48,2024-07-28
20670,Downtown Cairo,Duplex,1,3,411,Developer_1,Sold,22282275.64,2024-07-06
20671,Heliopolis,Apartment,2,1,81,Developer_3,Sold,2922860.87,2024-12-13
20672,Maadi,Duplex,5,2,258,Developer_3,Sold,11958774.5,2024-08-25
20673,Nasr City,Retail Space,5,1,115,Developer_8,Sold,7186252.07,2024-07-14
20674,Heliopolis,Commercial Office,1,3,397,Developer_4,Sold,23496608.3,2024-09-04
20675,Downtown Cairo,Villa,3,4,82,Developer_4,Sold,11366728.73,2024-03-05
20676,Maadi,Studio,1,4,487,Developer_3,Sold,19313377.74,2024-09-04
20677,Zayed City,Villa,3,1,87,Developer_2,Sold,10252200.0,2024-11-20
20678,Zayed City,Duplex,5,4,207,Developer_1,Sold,10947633.86,2024-07-03
20679,Maadi,Villa,3,2,312,Developer_4,Available,30593127.99,2024-01-05
20680,Nasr City,Commercial Office,2,2,405,Developer_6,Available,22133129.72,2024-06-13
20681,Zayed City,Duplex,4,4,331,Developer_1,Sold,17557514.53,2024-02-07
20682,Nasr City,Duplex,4,2,410,Developer_10,Sold,15361394.16,2024-04-21
20683,Heliopolis,Commercial Office,3,1,354,Developer_5,Sold,21345353.77,2024-04-20
20684,Zayed City,Retail Space,5,4,419,Developer_3,Sold,35114559.03,2024-09-09
20685,Downtown Cairo,Apartment,5,1,326,Developer_1,Sold,18068235.3,2024-03-28
20686,Downtown Cairo,Studio,3,1,486,Developer_3,Available,25995224.37,2024-11-10
20687,Heliopolis,Retail Space,1,4,127,Developer_5,Sold,7412002.91,2024-09-05
20688,Downtown Cairo,Retail Space,1,4,384,Developer_2,Available,39058432.77,2024-04-09
20689,Nasr City,Villa,1,2,319,Developer_10,Sold,29626433.39,2024-05-06
20690,Nasr City,Retail Space,5,2,139,Developer_2,Sold,7298875.61,2024-06-22
20691,Downtown Cairo,Studio,3,4,356,Developer_6,Sold,19456532.55,2024-03-13
20692,6th October City,Studio,3,3,259,Developer_3,Sold,12908289.4,2024-09-09
20693,Maadi,Retail Space,5,2,243,Developer_10,Sold,18087275.08,2024-02-03
20694,New Cairo,Commercial Office,3,1,324,Developer_10,Sold,22208037.63,2024-12-22
20695,Maadi,Apartment,2,3,329,Developer_2,Sold,13555818.21,2024-01-18
20696,Downtown Cairo,Studio,1,1,228,Developer_2,Sold,14417624.21,2024-06-07
20697,Nasr City,Duplex,3,2,74,Developer_7,Sold,2911860.74,2024-06-29
20698,Nasr City,Retail Space,5,3,307,Developer_7,Sold,18190565.92,2024-08-19
20699,Maadi,Apartment,3,1,415,Developer_8,Sold,17223618.1,2024-03-19
20700,Nasr City,Commercial Office,5,2,339,Developer_3,Available,19748833.53,2024-08-17
20701,Heliopolis,Retail Space,3,4,298,Developer_8,Sold,16972927.88,2024-03-12
20702,Zayed City,Studio,4,4,165,Developer_10,Available,7956980.78,2024-11-05
20703,Nasr City,Retail Space,2,4,172,Developer_3,Available,9165910.97,2024-06-05
20704,Downtown Cairo,Commercial Office,4,4,361,Developer_6,Sold,33503936.1,2024-05-31
20705,Downtown Cairo,Villa,3,1,478,Developer_5,Sold,67187708.08,2024-08-11
20706,Maadi,Commercial Office,5,4,428,Developer_6,Available,25661008.67,2024-10-08
20707,Maadi,Duplex,3,1,353,Developer_8,Available,15219149.55,2024-02-10
20708,Maadi,Commercial Office,5,1,122,Developer_4,Sold,6844164.5,2024-10-11
20709,Downtown Cairo,Apartment,1,3,211,Developer_8,Available,11297578.98,2024-12-13
20710,6th October City,Villa,1,1,227,Developer_6,Sold,23205976.34,2024-09-20
20711,Downtown Cairo,Retail Space,3,3,395,Developer_3,Sold,33021622.35,2024-04-03
20712,Heliopolis,Retail Space,1,1,350,Developer_5,Sold,19692282.18,2024-09-11
20713,Downtown Cairo,Duplex,3,1,281,Developer_1,Sold,15992297.82,2024-07-13
20714,Heliopolis,Villa,1,3,247,Developer_4,Sold,22648489.46,2024-07-20
20715,Downtown Cairo,Duplex,2,2,317,Developer_1,Sold,21910881.94,2024-11-10
20716,Downtown Cairo,Retail Space,4,4,314,Developer_7,Sold,27987281.59,2024-03-22
20717,6th October City,Villa,1,4,443,Developer_3,Sold,50157304.92,2024-09-04
20718,Heliopolis,Studio,2,3,70,Developer_7,Sold,2914460.76,2024-08-02
20719,6th October City,Commercial Office,4,1,176,Developer_8,Sold,9952802.36,2024-07-19
20720,Heliopolis,Apartment,5,2,495,Developer_7,Sold,20315885.52,2024-01-27
20721,6th October City,Apartment,4,1,86,Developer_10,Sold,3980936.61,2024-07-30
20722,6th October City,Studio,4,3,292,Developer_7,Sold,13145599.57,2024-08-27
20723,Heliopolis,Villa,2,2,322,Developer_4,Sold,33877936.57,2024-03-25
20724,6th October City,Commercial Office,3,3,468,Developer_3,Sold,35456651.52,2024-05-27
20725,Downtown Cairo,Studio,2,4,447,Developer_1,Sold,25376072.99,2024-06-25
20726,Heliopolis,Villa,4,3,301,Developer_10,Sold,24242843.02,2024-07-01
20727,6th October City,Commercial Office,4,1,206,Developer_8,Available,11619756.8,2024-01-24
20728,Downtown Cairo,Villa,2,1,253,Developer_8,Available,31065910.18,2024-12-01
20729,Downtown Cairo,Apartment,1,4,274,Developer_1,Sold,17248700.9,2024-04-09
20730,Maadi,Commercial Office,4,3,392,Developer_5,Available,21845766.5,2024-10-04
20731,New Cairo,Apartment,4,1,53,Developer_6,Sold,2979163.69,2024-04-07
20732,Heliopolis,Apartment,5,3,175,Developer_1,Sold,8216316.57,2024-08-31
20733,6th October City,Commercial Office,3,3,226,Developer_2,Available,13752797.11,2024-09-26
20734,Maadi,Studio,2,2,213,Developer_10,Sold,9055620.27,2024-07-03
20735,New Cairo,Villa,4,2,167,Developer_6,Sold,20829162.11,2024-03-09
20736,6th October City,Commercial Office,1,3,188,Developer_3,Sold,12403641.32,2024-09-06
20737,New Cairo,Retail Space,1,2,272,Developer_1,Sold,22425377.81,2024-05-25
20738,Heliopolis,Apartment,5,3,261,Developer_6,Sold,9986306.04,2024-01-11
20739,Downtown Cairo,Villa,1,2,317,Developer_1,Sold,42595306.35,2024-02-21
20740,Downtown Cairo,Commercial Office,2,2,437,Developer_5,Sold,34210054.18,2024-09-09
20741,New Cairo,Studio,1,3,411,Developer_6,Sold,20855295.05,2024-09-07
20742,Downtown Cairo,Commercial Office,5,2,417,Developer_5,Sold,39861043.46,2024-05-28
20743,Zayed City,Commercial Office,5,1,366,Developer_3,Sold,26194119.02,2024-04-25
20744,Nasr City,Duplex,1,3,168,Developer_9,Sold,6914880.35,2024-04-28
20745,Downtown Cairo,Retail Space,4,1,192,Developer_5,Sold,19146453.51,2024-02-09
20746,Zayed City,Villa,1,2,188,Developer_2,Sold,20307988.65,2024-08-01
20747,Heliopolis,Commercial Office,5,3,467,Developer_5,Available,24307905.59,2024-05-13
20748,Heliopolis,Apartment,4,4,52,Developer_6,Sold,1961416.95,2024-06-25
20749,New Cairo,Apartment,5,1,216,Developer_2,Sold,11707341.85,2024-04-19
20750,Downtown Cairo,Duplex,4,1,465,Developer_10,Sold,28709764.14,2024-03-24
20751,Downtown Cairo,Apartment,1,2,270,Developer_5,Sold,18512253.93,2024-10-19
20752,Downtown Cairo,Commercial Office,3,3,70,Developer_9,Sold,5117597.77,2024-01-03
20753,Maadi,Villa,2,4,403,Developer_7,Sold,35990417.43,2024-02-02
20754,6th October City,Duplex,4,4,212,Developer_8,Sold,8959562.0,2024-05-16
20755,Nasr City,Retail Space,5,3,259,Developer_10,Available,13597407.11,2024-10-03
20756,Downtown Cairo,Duplex,5,3,125,Developer_10,Sold,6926594.19,2024-11-15
20757,6th October City,Studio,3,3,64,Developer_5,Sold,3130676.38,2024-07-24
20758,Maadi,Studio,5,2,123,Developer_7,Sold,5749183.79,2024-05-07
20759,Heliopolis,Villa,5,2,198,Developer_5,Sold,16810058.23,2024-11-01
20760,Nasr City,Villa,5,2,179,Developer_8,Sold,14519660.01,2024-07-05
20761,Zayed City,Duplex,4,2,324,Developer_10,Sold,16758306.5,2024-03-11
20762,Heliopolis,Commercial Office,4,2,321,Developer_4,Sold,20508989.15,2024-08-22
20763,Heliopolis,Commercial Office,2,3,215,Developer_1,Sold,11788575.39,2024-12-01
20764,New Cairo,Studio,3,3,224,Developer_2,Sold,12695657.01,2024-01-10
20765,Maadi,Villa,1,3,404,Developer_1,Sold,38805863.19,2024-11-20
20766,New Cairo,Villa,3,3,212,Developer_4,Sold,24951595.85,2024-09-25
20767,New Cairo,Commercial Office,2,4,350,Developer_3,Sold,23074164.22,2024-10-05
20768,6th October City,Studio,4,3,55,Developer_8,Available,2697806.09,2024-12-16
20769,Heliopolis,Commercial Office,4,4,63,Developer_10,Sold,3558111.29,2024-04-10
20770,Maadi,Commercial Office,3,3,269,Developer_9,Available,17397227.71,2024-11-01
20771,New Cairo,Duplex,1,1,122,Developer_3,Sold,6513293.01,2024-04-10
20772,Zayed City,Villa,4,3,271,Developer_8,Sold,29612102.81,2024-04-18
20773,Nasr City,Duplex,4,1,100,Developer_5,Available,4372351.74,2024-08-11
20774,Downtown Cairo,Duplex,3,3,279,Developer_9,Sold,17182448.11,2024-04-10
20775,Maadi,Commercial Office,3,1,72,Developer_9,Available,4309790.65,2024-11-23
20776,6th October City,Studio,1,3,113,Developer_9,Sold,6072646.55,2024-01-02
20777,Maadi,Commercial Office,1,4,437,Developer_5,Sold,28160244.28,2024-01-31
20778,Heliopolis,Retail Space,3,1,468,Developer_3,Sold,29969223.46,2024-02-10
20779,6th October City,Studio,1,1,411,Developer_10,Available,21849977.24,2024-03-09
20780,Nasr City,Villa,2,2,458,Developer_8,Available,39042283.89,2024-01-07
20781,Zayed City,Retail Space,3,2,212,Developer_4,Sold,14336036.72,2024-09-16
20782,New Cairo,Retail Space,5,2,339,Developer_6,Sold,26279304.54,2024-11-15
20783,Maadi,Retail Space,1,2,308,Developer_9,Sold,17405175.47,2024-02-28
20784,6th October City,Apartment,3,1,280,Developer_5,Sold,15275633.1,2024-03-11
20785,Nasr City,Villa,5,2,392,Developer_3,Available,34313919.94,2024-05-25
20786,New Cairo,Commercial Office,2,1,58,Developer_8,Sold,4205702.52,2024-03-08
20787,Downtown Cairo,Studio,2,4,73,Developer_10,Sold,4309531.43,2024-05-02
20788,Nasr City,Retail Space,4,3,295,Developer_10,Sold,16788589.66,2024-03-30
20789,Zayed City,Apartment,5,3,134,Developer_4,Sold,7192936.8,2024-11-26
20790,New Cairo,Retail Space,5,4,458,Developer_9,Sold,33789241.07,2024-08-18
20791,New Cairo,Studio,5,1,135,Developer_6,Sold,7679071.46,2024-07-17
20792,Downtown Cairo,Studio,2,2,56,Developer_9,Available,3243334.34,2024-05-29
20793,New Cairo,Apartment,4,3,312,Developer_4,Sold,18465061.34,2024-07-16
20794,6th October City,Apartment,2,3,293,Developer_10,Sold,13466349.02,2024-05-11
20795,New Cairo,Villa,3,2,404,Developer_3,Available,55145228.87,2024-03-11
20796,Nasr City,Duplex,5,1,323,Developer_2,Sold,11668992.13,2024-08-01
20797,6th October City,Retail Space,5,1,427,Developer_9,Sold,29456851.36,2024-03-17
20798,New Cairo,Apartment,4,2,239,Developer_9,Available,12950276.05,2024-02-08
20799,Nasr City,Retail Space,4,1,175,Developer_3,Available,9458617.57,2024-01-20
20800,Nasr City,Duplex,5,1,266,Developer_9,Sold,10891400.62,2024-09-16
20801,Maadi,Duplex,2,4,463,Developer_3,Sold,22290387.02,2024-04-18
20802,Nasr City,Duplex,4,4,314,Developer_10,Sold,12427375.73,2024-10-03
20803,Downtown Cairo,Duplex,5,4,355,Developer_1,Available,22752859.55,2024-10-12
20804,Heliopolis,Apartment,3,4,439,Developer_9,Available,17397662.38,2024-08-14
20805,Zayed City,Retail Space,4,3,453,Developer_10,Available,34111669.9,2024-10-14
20806,New Cairo,Studio,1,2,323,Developer_8,Available,15932497.44,2024-07-31
20807,Downtown Cairo,Retail Space,3,4,171,Developer_5,Sold,15603181.39,2024-08-14
20808,New Cairo,Retail Space,5,4,334,Developer_8,Available,29199288.32,2024-01-14
20809,New Cairo,Apartment,4,2,306,Developer_10,Sold,17598176.53,2024-08-04
20810,Nasr City,Apartment,4,3,343,Developer_7,Sold,13048641.22,2024-05-19
20811,Nasr City,Commercial Office,2,3,476,Developer_9,Sold,23214069.56,2024-09-30
20812,New Cairo,Commercial Office,5,2,410,Developer_3,Available,26554921.23,2024-07-25
20813,Heliopolis,Villa,1,1,75,Developer_3,Sold,6104220.27,2024-05-23
20814,6th October City,Duplex,5,1,186,Developer_7,Sold,9844117.05,2024-12-16
20815,6th October City,Duplex,4,2,437,Developer_6,Sold,19284375.13,2024-05-20
20816,Zayed City,Commercial Office,4,2,340,Developer_2,Sold,24014915.91,2024-08-21
20817,Maadi,Studio,1,3,210,Developer_8,Available,8477383.87,2024-09-08
20818,Downtown Cairo,Villa,3,4,194,Developer_9,Sold,23924540.51,2024-05-04
20819,Zayed City,Retail Space,5,3,371,Developer_10,Sold,25229054.56,2024-07-29
20820,New Cairo,Studio,5,4,165,Developer_10,Sold,10235645.45,2024-04-04
20821,Downtown Cairo,Commercial Office,5,1,366,Developer_10,Sold,33197682.73,2024-06-18
20822,New Cairo,Retail Space,2,3,221,Developer_10,Sold,17562073.44,2024-09-06
20823,New Cairo,Studio,1,3,443,Developer_4,Sold,24854796.53,2024-08-29
20824,Maadi,Duplex,3,4,488,Developer_10,Sold,19603745.79,2024-03-31
20825,Nasr City,Commercial Office,5,3,153,Developer_8,Sold,7980466.89,2024-03-21
20826,Maadi,Retail Space,3,3,352,Developer_8,Available,22334959.01,2024-07-06
20827,Zayed City,Studio,3,2,328,Developer_8,Sold,15205157.1,2024-03-06
20828,Nasr City,Villa,3,4,118,Developer_10,Sold,9446395.34,2024-07-25
20829,Nasr City,Villa,4,2,323,Developer_5,Available,29156161.41,2024-05-17
